,FIPS,Census Tract,Pop Density,Income,Age,Household Size,Total Pop,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,OBESITY_CrudePrev,label
561,36047027100,27100.0,28057.96,41726.0,34.8,2.39,2658.0,13.2,33.1,29.6,3.0
562,36047027200,27200.0,72203.8,50833.0,33.5,3.31,3684.0,9.9,37.0,18.2,1.0
563,36047027300,27300.0,50086.94,37917.0,39.4,2.27,2895.0,13.0,32.5,30.5,3.0
564,36047027400,27400.0,48893.42,44602.0,42.0,3.05,3084.0,10.5,38.4,17.8,1.0
565,36047027500,27500.0,71909.48,60875.0,33.9,2.62,4500.0,12.5,32.2,29.2,3.0
566,36047027600,27600.0,71633.98,51940.0,32.7,3.42,4132.0,10.6,37.4,19.1,1.0
567,36047027700,27700.0,77200.52,40269.0,29.4,2.92,4832.0,14.2,33.2,33.5,3.0
568,36047027800,27800.0,55859.89,51739.0,36.9,2.88,3461.0,10.6,37.9,19.9,1.0
569,36047027900,27900.0,64892.05,58690.0,33.1,2.67,4057.0,12.0,31.6,29.3,3.0
570,36047028000,28000.0,30881.96,58657.0,38.1,2.73,1666.0,9.1,36.1,16.7,1.0
571,36047028100,28100.0,76737.78,27101.0,28.9,2.76,4798.0,15.7,35.9,34.5,3.0
572,36047028200,28200.0,49087.47,58750.0,39.4,2.6,3245.0,10.4,38.4,18.5,1.0
573,36047028300,28300.0,88022.41,33351.0,30.9,2.82,4142.0,14.6,35.3,31.9,3.0
574,36047028400,28400.0,59271.54,55743.0,39.2,2.96,3759.0,9.9,36.9,19.5,1.0
575,36047028501,28501.0,13445.11,92308.0,34.3,3.81,432.0,6.1,25.1,21.1,6.0
576,36047028502,28502.0,59396.66,16727.0,37.2,2.32,2749.0,20.6,41.9,35.7,1.0
577,36047028600,28600.0,68916.03,41658.0,37.9,2.35,4646.0,10.3,38.3,19.0,1.0
578,36047028700,28700.0,46748.93,29101.0,35.9,2.39,2686.0,11.2,32.2,25.5,3.0
579,36047028800,28800.0,60678.48,48857.0,33.9,3.09,3580.0,11.0,38.3,18.6,1.0
580,36047028900,28900.0,55631.45,43030.0,30.4,2.53,3560.0,13.4,33.6,29.8,3.0
581,36047029000,29000.0,66761.93,52163.0,41.9,2.56,3988.0,9.7,37.5,18.7,1.0
582,36047029100,29100.0,45761.01,42886.0,32.9,2.58,2909.0,13.7,33.9,30.6,3.0
583,36047029200,29200.0,35434.44,45869.0,37.9,3.02,2814.0,10.7,38.2,19.7,1.0
584,36047029300,29300.0,53843.91,34327.0,35.3,2.55,3419.0,15.1,35.4,30.6,3.0
585,36047029400,29400.0,33768.13,54706.0,51.7,2.78,2460.0,13.9,43.7,19.5,1.0
586,36047029500,29500.0,60742.43,53523.0,35.6,2.39,3860.0,11.7,31.4,28.2,3.0
587,36047029600,29600.0,65862.53,52857.0,40.5,2.76,5445.0,9.8,37.4,18.9,1.0
588,36047029700,29700.0,52893.15,52594.0,34.7,2.62,4198.0,13.7,33.4,31.2,6.0
589,36047029800,29800.0,47336.57,50735.0,38.1,3.16,4036.0,9.1,35.7,17.4,1.0
590,36047029900,29900.0,50828.0,27321.0,31.7,2.91,2791.0,14.9,34.4,34.8,3.0
591,36047030000,30000.0,53246.85,45987.0,38.4,3.14,4010.0,10.6,38.1,16.4,1.0
592,36047030100,30100.0,34913.79,52756.0,39.3,2.56,2621.0,12.0,31.4,30.4,3.0
593,36047030200,30200.0,54706.91,60000.0,42.6,2.81,4461.0,10.3,38.0,15.7,1.0
594,36047030300,30300.0,54326.63,26953.0,28.4,3.09,5319.0,15.7,34.9,34.9,3.0
595,36047030400,30400.0,21642.79,39235.0,44.3,2.52,3888.0,12.3,40.9,18.4,3.0
596,36047030500,30500.0,48520.87,72439.0,32.9,2.13,6042.0,8.2,27.1,22.9,5.0
597,36047030600,30600.0,26143.13,46055.0,38.3,2.92,1955.0,10.6,38.2,18.4,1.0
598,36047030700,30700.0,42949.95,20755.0,30.4,2.15,4427.0,16.9,36.5,34.0,3.0
599,36047030800,30800.0,7231.355,45750.0,49.0,2.61,1903.0,10.7,39.7,19.7,1.0
600,36047030900,30900.0,34467.68,33083.0,31.8,2.77,2021.0,16.0,35.6,34.2,3.0
601,36047031100,31100.0,50414.55,46953.0,34.4,2.61,2972.0,12.6,31.9,30.7,3.0
602,36047031300,31300.0,69200.08,41527.0,39.9,1.98,4657.0,14.2,34.3,30.1,4.0
603,36047031400,31400.0,14755.92,56556.0,45.6,2.46,4761.0,11.2,40.6,19.6,1.0
604,36047031500,31500.0,75232.1,57230.0,32.3,2.18,5234.0,11.7,31.4,28.2,3.0
605,36047031701,31701.0,64702.9,52019.0,31.1,2.47,3491.0,10.0,29.5,26.1,3.0
606,36047031702,31702.0,69164.91,62672.0,30.4,2.65,3733.0,11.0,30.6,26.6,0.0
607,36047031900,31900.0,65732.0,48375.0,30.5,2.84,3841.0,13.3,34.1,28.3,0.0
608,36047032100,32100.0,97163.98,42025.0,32.7,2.88,6006.0,14.2,34.7,29.9,3.0
609,36047032300,32300.0,57219.03,63882.0,35.4,2.73,3823.0,12.6,32.8,28.1,6.0
610,36047032500,32500.0,100545.9,47559.0,36.8,2.54,6538.0,13.6,33.3,30.7,1.0
611,36047032600,32600.0,56417.03,24205.0,27.0,3.1,7167.0,15.9,40.1,29.2,3.0
612,36047032700,32700.0,36696.86,44618.0,43.7,1.95,2509.0,12.2,32.5,28.0,4.0
613,36047032800,32800.0,27330.36,54056.0,50.0,2.51,2457.0,14.8,39.7,23.0,3.0
614,36047032900,32900.0,99299.05,44559.0,33.9,2.64,5997.0,13.1,34.2,28.0,0.0
615,36047033000,33000.0,32342.72,23438.0,36.3,2.63,4606.0,15.1,39.0,29.7,3.0
616,36047033100,33100.0,73774.23,37405.0,29.6,2.69,4058.0,10.2,33.1,24.4,0.0
617,36047033300,33300.0,65827.24,42972.0,26.0,3.6,4736.0,10.2,33.0,24.4,0.0
618,36047033500,33500.0,43476.57,52833.0,24.6,3.45,3033.0,9.6,31.3,23.1,0.0
619,36047033600,33600.0,14756.53,71806.0,42.7,2.78,3940.0,8.9,36.3,20.6,3.0
620,36047033700,33700.0,53716.95,54719.0,31.3,3.09,4098.0,9.9,31.2,24.3,3.0
621,36047033900,33900.0,68611.99,36570.0,34.8,2.54,4788.0,15.8,36.2,30.8,0.0
622,36047034000,34000.0,43414.76,20833.0,59.0,2.14,2174.0,20.4,47.7,27.5,3.0
623,36047034100,34100.0,51273.13,50370.0,38.2,2.4,2767.0,13.4,34.0,28.3,3.0
624,36047034200,34200.0,65752.38,17802.0,45.3,2.15,5838.0,19.4,44.9,30.7,3.0
625,36047034300,34300.0,76813.63,24834.0,36.1,2.31,4809.0,17.6,37.7,34.2,3.0
626,36047034500,34500.0,50470.25,27127.0,32.7,2.8,3188.0,15.6,34.9,33.2,3.0
627,36047034700,34700.0,62554.91,36641.0,35.5,2.12,3376.0,14.6,34.4,32.7,3.0
628,36047034800,34800.0,10801.55,56975.0,32.8,3.55,2483.0,9.1,32.8,23.1,3.0
629,36047034900,34900.0,94133.48,30463.0,30.8,2.74,5932.0,15.5,35.4,33.5,3.0
630,36047035000,35000.0,35897.3,34526.0,56.6,1.88,2721.0,11.1,41.9,21.3,3.0
631,36047035100,35100.0,68004.55,32407.0,38.5,2.63,4280.0,15.8,37.0,32.6,3.0
632,36047035200,35200.0,2647.129,11444.0,74.4,1.22,1012.0,28.6,56.0,28.9,3.0
633,36047035300,35300.0,77857.48,39572.0,35.4,2.48,4903.0,12.6,33.0,29.3,0.0
634,36047035400,35400.0,36627.45,50333.0,58.8,2.01,5341.0,10.2,41.4,18.8,3.0
635,36047035500,35500.0,105913.9,47239.0,32.3,2.83,5660.0,14.1,34.5,31.0,0.0
636,36047035601,35601.0,102306.1,44395.0,58.6,1.88,2683.0,11.5,42.6,20.6,3.0
637,36047035602,35602.0,75962.91,35800.0,55.4,1.92,5009.0,10.4,41.6,19.2,1.0
638,36047035700,35700.0,35872.97,23092.0,28.7,2.56,2494.0,15.2,34.2,35.7,3.0
639,36047035900,35900.0,73845.67,30838.0,35.3,2.19,5234.0,15.0,34.3,34.9,3.0
640,36047036001,36001.0,79392.33,19696.0,60.8,1.83,2923.0,13.3,45.1,21.4,1.0
641,36047036002,36002.0,122286.3,17143.0,57.9,1.94,4062.0,14.2,46.5,20.6,1.0
642,36047036100,36100.0,48129.37,27220.0,41.5,2.2,2621.0,16.8,37.2,32.8,3.0
643,36047036200,36200.0,51024.78,29608.0,35.1,2.72,3371.0,11.7,37.5,23.8,3.0
644,36047036300,36300.0,39059.43,28556.0,34.8,2.45,3917.0,14.2,33.7,31.9,3.0
645,36047036400,36400.0,40445.4,35313.0,38.8,2.74,2237.0,10.4,37.6,20.2,1.0
646,36047036501,36501.0,56534.47,40845.0,38.3,2.28,2758.0,15.4,35.3,32.5,3.0
647,36047036502,36502.0,27162.73,33750.0,36.1,2.63,1280.0,15.2,36.2,33.6,3.0
648,36047036600,36600.0,55249.92,39808.0,38.0,3.32,4995.0,12.6,40.0,21.8,1.0
649,36047036700,36700.0,18345.42,41969.0,34.6,2.51,1296.0,12.1,33.0,28.4,3.0
650,36047036900,36900.0,62871.77,40612.0,29.3,2.8,5504.0,14.1,34.1,32.4,3.0
651,36047037000,37000.0,33144.93,61188.0,41.0,2.8,4303.0,8.7,37.0,17.8,1.0
652,36047037100,37100.0,63030.65,50504.0,31.3,2.88,4608.0,12.8,32.0,31.4,3.0
653,36047037300,37300.0,62183.73,29648.0,28.4,2.59,4101.0,15.3,35.1,32.5,3.0
654,36047037401,37401.0,48969.76,46083.0,39.6,2.32,4264.0,9.2,37.8,19.2,1.0
655,36047037402,37402.0,42754.41,31779.0,42.3,2.42,4977.0,11.6,41.0,20.9,1.0
656,36047037500,37500.0,51701.25,44231.0,31.1,2.74,3170.0,12.8,32.5,30.9,3.0
657,36047037700,37700.0,54643.45,40611.0,35.2,2.56,4013.0,13.0,32.6,29.7,3.0
658,36047037900,37900.0,50359.31,37020.0,30.9,2.51,3573.0,13.4,32.8,31.9,3.0
659,36047038100,38100.0,56087.59,27260.0,34.4,2.67,5187.0,15.6,35.5,32.6,3.0
660,36047038200,38200.0,65384.63,18601.0,31.7,2.8,5893.0,16.2,39.7,27.7,1.0
661,36047038300,38300.0,65276.86,65746.0,34.2,2.6,4399.0,12.9,32.6,29.5,3.0
662,36047038500,38500.0,51400.96,47793.0,32.9,2.61,3462.0,14.8,34.7,31.6,3.0
663,36047038600,38600.0,38212.25,45556.0,41.3,3.18,3706.0,10.4,37.8,19.3,3.0
664,36047038700,38700.0,59799.11,40469.0,32.9,2.95,4347.0,14.8,34.9,32.9,3.0
665,36047038800,38800.0,47773.98,62463.0,36.4,2.58,3651.0,8.5,36.1,19.4,0.0
666,36047038900,38900.0,48690.74,48615.0,32.1,2.66,3063.0,9.3,30.6,23.0,6.0
667,36047039000,39000.0,34996.82,52250.0,31.3,3.02,2349.0,9.1,37.0,20.4,0.0
668,36047039100,39100.0,49205.3,36957.0,28.5,2.8,3157.0,11.1,32.9,25.2,1.0
669,36047039200,39200.0,42424.29,40724.0,28.9,2.81,2860.0,9.9,38.0,21.5,0.0
670,36047039300,39300.0,50159.73,50250.0,32.3,2.73,3672.0,9.8,30.6,25.7,1.0
671,36047039400,39400.0,33248.02,52841.0,29.8,3.49,2466.0,8.4,35.6,20.0,0.0
672,36047039500,39500.0,70684.69,42787.0,31.3,3.47,4359.0,14.3,35.9,29.7,3.0
673,36047039600,39600.0,32164.5,46042.0,28.5,2.78,2028.0,7.6,34.4,19.7,0.0
674,36047039700,39700.0,56272.25,36387.0,34.2,2.72,3458.0,14.1,34.4,31.4,3.0
675,36047039800,39800.0,36111.4,53417.0,37.2,3.15,2829.0,10.1,37.0,18.8,1.0
676,36047039900,39900.0,58808.88,35242.0,31.7,2.51,3434.0,13.5,34.8,28.9,3.0
677,36047040000,40000.0,44852.66,48750.0,39.0,3.13,3325.0,11.4,39.4,20.1,3.0
678,36047040100,40100.0,51878.95,44857.0,29.5,2.55,3197.0,11.0,31.1,27.6,3.0
679,36047040200,40200.0,36048.37,43828.0,38.0,3.0,2749.0,11.8,39.7,18.5,1.0
680,36047040300,40300.0,46435.64,26822.0,31.5,2.93,3770.0,13.5,33.7,30.8,3.0
681,36047040400,40400.0,39492.01,52328.0,42.3,2.89,2343.0,10.1,37.5,17.1,1.0
682,36047040500,40500.0,29856.09,51964.0,30.8,2.8,1590.0,11.5,31.8,28.4,3.0
683,36047040600,40600.0,54900.02,36719.0,37.8,2.84,3117.0,10.0,37.3,17.3,1.0
685,36047040800,40800.0,57429.21,56761.0,33.5,3.28,3391.0,10.3,37.2,17.2,1.0
686,36047040900,40900.0,55058.48,43981.0,30.2,2.87,3663.0,13.4,34.8,30.6,3.0
687,36047041000,41000.0,34207.83,41786.0,43.9,2.7,1887.0,11.6,40.7,20.9,1.0
688,36047041100,41100.0,60639.99,35391.0,34.3,2.9,3158.0,14.4,35.5,30.4,3.0
689,36047041200,41200.0,49207.92,52083.0,33.9,3.05,3141.0,10.4,37.8,19.1,0.0
690,36047041300,41300.0,67350.61,39727.0,32.4,3.12,4217.0,14.0,35.2,29.9,3.0
691,36047041401,41401.0,28617.28,58750.0,35.4,2.88,1493.0,7.5,33.9,19.3,0.0
692,36047041402,41402.0,29608.2,38375.0,38.3,2.65,1765.0,11.4,41.1,21.8,0.0
693,36047041500,41500.0,68629.3,53442.0,29.2,3.41,4311.0,12.3,33.3,28.6,3.0
694,36047041600,41600.0,40340.36,44426.0,28.7,3.51,2532.0,9.6,37.2,22.0,0.0
695,36047041700,41700.0,58867.54,27705.0,33.4,2.51,3208.0,15.8,39.1,29.0,6.0
696,36047041800,41800.0,42762.69,33542.0,26.4,3.5,2713.0,10.5,39.4,20.5,0.0
697,36047041900,41900.0,64574.93,39504.0,27.9,3.03,3815.0,12.6,34.6,28.1,6.0
698,36047042000,42000.0,26045.93,46500.0,27.3,3.29,1696.0,9.0,36.2,21.2,0.0
699,36047042100,42100.0,71243.8,39483.0,32.7,3.1,4219.0,11.6,33.4,26.9,6.0
700,36047042200,42200.0,39895.93,67500.0,32.8,3.32,3501.0,8.1,34.3,20.7,0.0
701,36047042300,42300.0,67056.09,47273.0,28.6,3.24,4718.0,11.9,34.1,26.4,6.0
702,36047042400,42400.0,60892.83,48750.0,38.5,2.97,3786.0,9.4,36.0,18.5,0.0
703,36047042500,42500.0,45244.55,49521.0,28.3,2.77,2932.0,7.4,26.9,23.2,6.0
704,36047042600,42600.0,64457.58,46316.0,43.9,2.84,4231.0,10.5,37.8,18.3,3.0
705,36047042700,42700.0,96007.65,47703.0,27.7,3.16,5496.0,9.1,29.7,25.5,5.0
706,36047042800,42800.0,59188.94,54306.0,43.1,2.55,3764.0,10.1,38.6,18.4,1.0
707,36047042900,42900.0,89514.44,44493.0,29.8,3.29,5811.0,10.3,32.0,26.3,6.0
708,36047043000,43000.0,55108.2,37350.0,39.5,2.67,3405.0,11.5,39.8,19.5,1.0
709,36047043100,43100.0,83177.47,50441.0,27.7,3.17,5402.0,10.0,31.5,25.9,6.0
710,36047043200,43200.0,82319.08,47734.0,37.7,3.02,4730.0,10.2,36.6,19.0,1.0
711,36047043300,43300.0,66241.01,37632.0,28.5,3.0,4303.0,13.1,35.7,27.6,6.0
712,36047043400,43400.0,61699.94,50347.0,38.9,2.82,3327.0,10.2,37.8,18.7,1.0
713,36047043500,43500.0,77287.79,40368.0,29.1,3.51,5018.0,11.5,33.2,27.2,6.0
714,36047043600,43600.0,88064.98,53723.0,40.8,2.9,4676.0,9.0,35.9,17.9,3.0
715,36047043700,43700.0,90950.82,44058.0,30.4,3.47,5904.0,12.3,33.7,28.6,6.0
716,36047043800,43800.0,43030.39,46250.0,35.2,2.72,2593.0,9.7,37.3,21.2,0.0
717,36047043900,43900.0,51423.44,38021.0,34.3,3.07,3971.0,12.6,35.3,27.6,6.0
718,36047044000,44000.0,37126.13,51591.0,32.6,3.18,2889.0,9.1,36.1,20.9,3.0
719,36047044100,44100.0,108654.8,52676.0,30.6,3.12,5958.0,11.1,33.7,25.2,6.0
720,36047044200,44200.0,42993.64,68095.0,30.0,3.43,3035.0,7.6,34.5,18.5,0.0
721,36047044300,44300.0,83580.37,58412.0,32.1,2.82,5414.0,8.7,30.5,22.9,6.0
722,36047044400,44400.0,50896.39,47583.0,33.6,2.86,3430.0,8.4,35.2,20.3,3.0
723,36047044500,44500.0,76888.34,47255.0,31.3,3.08,5039.0,10.6,33.3,24.2,6.0
724,36047044600,44600.0,39949.39,50844.0,40.6,3.2,2181.0,9.0,35.3,17.7,1.0
725,36047044700,44700.0,40056.69,50236.0,28.7,2.55,2518.0,7.4,27.6,23.3,6.0
726,36047044800,44800.0,21489.65,55750.0,34.2,2.65,1816.0,9.8,38.5,20.2,3.0
727,36047044900,44900.0,4190.784,28750.0,31.7,2.9,3468.0,14.6,37.9,29.6,1.0
728,36047045000,45000.0,5880.304,45938.0,24.8,3.65,514.0,9.3,35.9,23.1,3.0
729,36047045200,45200.0,39465.5,73906.0,29.3,3.26,2839.0,7.9,35.4,18.9,0.0
730,36047045300,45300.0,18942.83,62632.0,33.2,2.4,2337.0,8.9,29.1,26.1,6.0
731,36047045400,45400.0,35939.43,42198.0,31.1,3.1,1836.0,8.6,35.8,19.9,0.0
732,36047045600,45600.0,42477.06,36786.0,33.0,3.06,2520.0,9.9,38.0,20.2,0.0
733,36047045800,45800.0,25366.99,68125.0,37.6,3.12,1757.0,8.9,38.1,19.9,0.0
734,36047046000,46000.0,49219.13,45901.0,35.1,3.05,3726.0,10.2,37.0,19.2,4.0
735,36047046201,46201.0,54619.55,33224.0,38.4,2.49,2706.0,10.1,38.4,19.5,4.0
736,36047046202,46202.0,33648.93,50913.0,26.5,3.8,2301.0,8.3,34.9,21.1,3.0
737,36047046400,46400.0,42460.58,52768.0,18.6,4.41,2772.0,8.7,34.8,23.1,3.0
738,36047046800,46800.0,20371.47,42000.0,19.8,4.24,2254.0,8.8,35.1,23.5,3.0
739,36047047000,47000.0,37265.81,48611.0,21.9,3.9,2616.0,9.8,38.0,22.7,0.0
740,36047047200,47200.0,43540.17,54263.0,20.9,4.09,2905.0,10.0,38.6,22.4,0.0
741,36047047400,47400.0,40483.29,52599.0,23.7,3.87,2749.0,9.7,38.1,22.0,0.0
742,36047047600,47600.0,44342.21,34943.0,28.1,3.92,3547.0,11.6,40.5,23.6,3.0
743,36047047700,47700.0,43331.95,87596.0,32.9,2.14,3644.0,4.0,23.5,16.3,5.0
744,36047047800,47800.0,52579.5,33144.0,26.1,3.83,4491.0,10.1,35.8,24.3,0.0
745,36047048000,48000.0,68503.8,30813.0,27.6,3.64,4051.0,10.4,36.6,22.7,4.0
746,36047048100,48100.0,50977.75,73799.0,32.6,2.18,2978.0,7.0,29.3,17.7,5.0
747,36047048200,48200.0,70005.37,36270.0,34.8,2.86,5316.0,12.0,39.0,21.7,4.0
748,36047048400,48400.0,76092.0,35426.0,24.6,3.81,6146.0,10.3,36.1,23.8,4.0
749,36047048500,48500.0,12722.96,95921.0,29.1,3.0,2854.0,4.2,21.1,17.9,1.0
750,36047048600,48600.0,48717.84,45045.0,30.0,3.59,3300.0,11.2,35.8,19.5,4.0
751,36047048800,48800.0,74322.34,52266.0,35.7,2.93,4113.0,10.4,35.9,20.7,4.0
752,36047048900,48900.0,106194.6,18529.0,34.6,2.5,3755.0,18.5,40.9,32.8,6.0
753,36047049000,49000.0,83951.09,52319.0,31.9,2.96,6248.0,9.9,35.6,21.9,4.0
754,36047049100,49100.0,78478.23,32490.0,42.0,2.4,6459.0,14.8,39.6,22.7,1.0
755,36047049200,49200.0,51586.09,46274.0,32.3,2.94,3293.0,10.4,35.4,21.9,4.0
756,36047049300,49300.0,87284.08,31270.0,31.4,2.38,7684.0,12.1,34.4,26.0,6.0
757,36047049400,49400.0,83100.31,53000.0,36.8,2.76,5874.0,10.5,36.7,21.2,4.0
758,36047049500,49500.0,58158.02,87135.0,33.5,2.27,2899.0,4.9,24.9,17.7,5.0
759,36047049600,49600.0,53465.75,64653.0,33.7,2.97,4190.0,8.4,33.2,17.3,4.0
760,36047049700,49700.0,44646.29,72344.0,32.5,1.95,2838.0,4.0,24.4,16.5,5.0
761,36047049800,49800.0,57187.17,71538.0,37.4,2.8,4512.0,8.9,34.7,17.1,0.0
762,36047049900,49900.0,32279.12,71042.0,34.8,2.07,1766.0,5.3,28.1,18.1,5.0
763,36047050000,50000.0,47310.28,76290.0,38.5,2.5,3694.0,7.2,32.1,18.0,6.0
764,36047050100,50100.0,45069.48,79219.0,32.7,2.15,3005.0,6.0,28.7,18.3,5.0
765,36047050202,50202.0,44000.62,95284.0,43.3,2.11,2306.0,6.6,32.2,17.6,3.0
766,36047050300,50300.0,49770.89,79453.0,35.3,1.96,2408.0,5.5,26.7,18.4,5.0
767,36047050400,50400.0,50995.36,82935.0,38.2,2.36,4515.0,7.5,31.4,19.7,4.0
768,36047050500,50500.0,67206.5,30893.0,35.4,2.19,4396.0,12.9,35.9,25.1,5.0
769,36047050600,50600.0,88322.39,47993.0,32.7,2.88,5616.0,12.3,33.4,28.1,4.0
770,36047050700,50700.0,37462.46,31844.0,15.7,4.93,2523.0,8.4,29.2,28.2,6.0
771,36047050801,50801.0,140357.2,45455.0,35.1,3.0,4240.0,14.2,34.6,31.3,3.0
772,36047050803,50803.0,107966.2,41463.0,32.6,2.32,2338.0,12.0,31.7,29.6,4.0
773,36047050804,50804.0,154339.7,50265.0,31.8,2.52,6144.0,11.7,32.2,28.2,4.0
774,36047050900,50900.0,81980.61,31650.0,13.4,6.73,4488.0,7.5,30.1,27.5,0.0
775,36047051001,51001.0,151409.7,49896.0,32.4,3.04,4498.0,11.8,31.6,28.6,3.0
776,36047051002,51002.0,117105.5,50484.0,34.7,2.66,4841.0,13.1,33.6,29.7,3.0
777,36047051100,51100.0,63363.52,33953.0,35.2,2.18,3890.0,12.1,36.1,22.9,5.0
778,36047051200,51200.0,106631.6,40180.0,30.8,2.46,5759.0,11.9,32.3,28.2,4.0
779,36047051300,51300.0,47720.63,67852.0,31.6,2.21,4756.0,6.1,26.4,19.3,5.0
780,36047051400,51400.0,110375.1,45453.0,35.6,2.83,7717.0,11.1,32.2,26.4,4.0
781,36047051500,51500.0,22529.59,112450.0,33.6,1.9,1626.0,3.7,23.3,15.7,5.0
782,36047051601,51601.0,123620.0,42220.0,31.3,2.86,5533.0,13.4,33.3,30.8,6.0
783,36047051602,51602.0,121124.2,49321.0,32.9,3.1,4262.0,14.3,35.1,30.4,6.0
784,36047051700,51700.0,29125.22,93188.0,33.4,1.75,2107.0,3.8,24.0,16.2,2.0
785,36047051800,51800.0,41538.71,60598.0,41.9,2.34,3229.0,10.2,32.9,23.3,6.0
786,36047051900,51900.0,45142.39,92174.0,32.7,2.01,4792.0,3.9,23.0,16.7,2.0
787,36047052000,52000.0,63006.03,55932.0,32.3,3.09,4636.0,11.3,34.9,22.4,4.0
788,36047052300,52300.0,98947.66,42325.0,31.2,2.41,5538.0,8.6,30.1,22.1,2.0
789,36047052500,52500.0,70765.95,27083.0,31.4,2.87,3392.0,12.3,37.3,25.2,5.0
790,36047052600,52600.0,68615.64,59646.0,33.9,2.55,4486.0,8.7,32.5,20.2,4.0
791,36047052700,52700.0,88930.08,38968.0,31.2,2.76,6523.0,11.3,33.4,26.1,6.0
792,36047052800,52800.0,27965.59,96250.0,39.2,2.89,1896.0,8.1,34.5,16.9,0.0
793,36047052900,52900.0,62222.38,31493.0,20.5,4.26,4202.0,8.5,33.3,23.4,0.0
794,36047053000,53000.0,56465.29,40959.0,32.2,3.31,3777.0,9.7,35.9,20.6,0.0
795,36047053100,53100.0,143333.2,34432.0,12.6,5.34,8953.0,6.2,27.9,25.4,0.0
796,36047053200,53200.0,39851.46,62083.0,37.1,2.84,2682.0,10.2,37.4,18.9,0.0
797,36047053300,53300.0,91470.34,21796.0,20.7,3.9,6821.0,10.7,38.1,25.4,0.0
798,36047053400,53400.0,62919.04,25833.0,30.9,3.04,4212.0,12.2,39.0,22.3,0.0
799,36047053500,53500.0,80760.8,21286.0,21.0,3.82,4065.0,10.7,37.4,26.0,0.0
800,36047053700,53700.0,54733.63,28550.0,16.8,5.07,3539.0,9.4,36.0,24.3,0.0
801,36047053800,53800.0,68367.71,31181.0,44.1,2.2,4341.0,12.2,41.0,22.3,0.0
802,36047053900,53900.0,65914.05,19803.0,29.6,3.11,2580.0,14.8,43.4,28.3,0.0
803,36047054200,54200.0,62186.33,47310.0,30.3,2.87,4542.0,10.0,37.8,21.0,0.0
804,36047054300,54300.0,862.2844,119250.0,36.9,2.29,351.0,4.2,23.5,20.4,1.0
805,36047054400,54400.0,41833.8,45333.0,42.1,2.57,3069.0,9.0,36.7,18.6,0.0
806,36047054500,54500.0,124620.8,18129.0,22.2,3.39,8072.0,15.4,41.4,30.1,0.0
807,36047054600,54600.0,63492.82,37625.0,37.8,2.43,4429.0,9.4,37.4,20.4,0.0
808,36047054700,54700.0,78752.57,41420.0,27.1,3.22,5172.0,8.1,30.6,24.6,6.0
809,36047054800,54800.0,32415.97,60761.0,36.9,2.86,2168.0,8.3,36.8,19.0,3.0
810,36047054900,54900.0,47799.79,90625.0,29.8,2.48,3607.0,5.3,24.8,21.2,5.0
811,36047055000,55000.0,52400.68,56023.0,39.8,2.56,3638.0,9.3,36.8,20.7,3.0
812,36047055100,55100.0,65536.48,72601.0,32.3,2.53,5860.0,7.0,28.0,20.2,2.0
813,36047055200,55200.0,47854.9,40152.0,38.8,2.27,3098.0,9.2,36.8,19.0,0.0
814,36047055300,55300.0,47119.02,96806.0,34.5,1.98,2843.0,5.1,26.0,16.7,5.0
815,36047055400,55400.0,62462.25,51463.0,33.0,2.57,4083.0,8.7,35.5,19.9,0.0
816,36047055500,55500.0,55010.73,125203.0,33.2,2.01,5558.0,3.4,21.8,16.1,2.0
817,36047055600,55600.0,49038.43,56250.0,32.5,2.86,3658.0,8.7,36.1,19.6,0.0
818,36047055700,55700.0,23434.24,87292.0,35.5,2.12,2556.0,4.0,24.0,17.2,2.0
819,36047055800,55800.0,35599.39,45195.0,40.6,2.65,2359.0,9.5,37.6,19.0,0.0
820,36047056000,56000.0,51546.86,56450.0,40.5,2.65,3677.0,9.8,38.8,20.3,1.0
821,36047056100,56100.0,24176.89,78071.0,33.1,2.08,3160.0,5.2,28.2,17.3,5.0
822,36047056200,56200.0,24002.43,64625.0,48.8,2.75,1583.0,7.9,36.1,17.1,1.0
823,36047056300,56300.0,33406.02,66310.0,35.6,2.27,4776.0,6.9,29.4,20.2,5.0
824,36047056400,56400.0,36272.64,85625.0,44.4,2.7,2566.0,7.7,35.5,17.4,3.0
825,36047056500,56500.0,34524.03,90682.0,34.4,1.98,3172.0,5.5,28.3,17.8,5.0
826,36047056600,56600.0,38775.08,60772.0,41.3,2.54,2568.0,8.7,36.6,17.6,1.0
827,36047056800,56800.0,30050.96,81250.0,49.7,2.51,1367.0,9.4,38.2,18.3,1.0
828,36047056900,56900.0,30463.54,81375.0,33.3,1.96,1505.0,4.9,27.1,17.8,5.0
829,36047057000,57000.0,34234.13,61369.0,50.9,2.25,3468.0,10.2,40.1,16.9,3.0
830,36047057100,57100.0,58097.89,57269.0,35.8,1.99,3945.0,5.4,29.2,17.4,1.0
831,36047057200,57200.0,56662.53,18774.0,34.1,2.37,5330.0,16.5,40.0,31.3,1.0
832,36047057300,57300.0,36320.91,76875.0,34.4,2.37,2386.0,5.6,28.9,18.8,5.0
833,36047057400,57400.0,47259.59,90938.0,48.3,2.83,2905.0,9.7,38.0,15.9,1.0
834,36047057500,57500.0,54282.6,74193.0,34.3,1.83,3802.0,5.6,28.6,17.8,5.0
