,FIPS,Census Tract,Pop Density,Income,Age,Household Size,Total Pop,Mexican,Cuban,Dominican,Salvadoran,Colombian,Peruvian,Venezuelan,Indian,Cambodian,Chinese,Filipino,Japanese,Korean,Laotian,Malaysian,Nepalese,Pakistani,Taiwanese,Thai,Vietnamese,Lebanese,Moroccan,Armenian,French,German,Greek,Irish,Italian,Polish,Russian,Turkish,Haitian,White,Black or African American,American Indian and Alaska Native,Asian,Hispanic or Latino
12,36005002800,002800,33422.18,49180.0,42.7,2.23,5350,1.00934579439,0.0,18.1869158879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691588785047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710280373832,0.0,0.0,0.0,0.0,11.2336448598,64.7476635514,0.0,0.691588785047,37.5514018692
13,36005003100,003100,29197.49,45101.0,33.8,3.12,1744,12.0986238532,0.516055045872,20.871559633,0.630733944954,3.21100917431,0.0,0.0,0.0,0.0,0.917431192661,0.745412844037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401376146789,0.401376146789,0.0,0.0,0.0,0.0,16.1123853211,35.9518348624,0.0,2.00688073394,66.9724770642
14,36005003300,003300,65520.91,20268.0,26.6,3.26,3855,5.52529182879,0.0,22.6977950713,0.856031128405,0.0,0.0,1.42671854734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466926070039,0.207522697795,0.0,0.570687418936,0.752269779507,0.155642023346,0.0,0.0,0.0,12.140077821,34.682230869,2.30869001297,0.0,62.4902723735
15,36005003500,003500,71769.32,26066.0,30.3,2.9,3935,8.64040660737,0.0,19.5679796696,0.279542566709,0.304955527319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381194409149,0.0,0.0,0.0,0.152477763659,9.35196950445,29.8094027954,0.635324015248,0.0,73.4942820839
16,36005003700,003700,4353.76,,45.9,1.92,279,0.0,0.0,2.86738351254,0.0,0.0,4.30107526882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16845878136,0.0,0.0,0.0,0.0,0.0,31.541218638,21.5053763441,0.0,0.0,58.4229390681
17,36005003800,003800,50903.43,30694.0,31.5,3.24,1246,0.963081861958,0.0,7.14285714286,0.0,0.0,0.0,0.0,0.722311396469,0.0,0.481540930979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6051364366,2.24719101124,0.0,0.0,0.0,0.0,41.4125200642,40.6902086677,0.0,1.20385232745,58.507223114
18,36005003900,003900,77708.02,28537.0,29.5,3.37,6487,34.0835517188,0.400801603206,10.6366579312,1.7573608756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95976568522,0.0,0.231231694158,0.231231694158,0.0308308925543,0.0,0.169569909049,0.21581624788,0.0,0.0,0.184985355326,17.7585941113,14.5521812856,1.37197471867,0.0,81.3164791121
19,36005004001,004001,31316.68,49709.0,40.2,2.94,1489,4.23102753526,0.335795836132,15.3794492948,0.0,0.0,0.0,0.0,1.74613834788,0.0,7.18603089322,0.0,0.671591672263,0.0,0.0,0.0,0.0,3.89523169913,0.0,0.0,0.0,0.0,0.0,0.0,0.402955003358,0.402955003358,0.0,0.73875083949,6.04432505037,0.335795836132,0.335795836132,0.0,0.0,24.8488918737,10.678307589,0.0,18.8045668234,56.9509738079
20,36005004100,004100,87037.21,18394.0,24.2,3.0,6208,8.29574742268,2.70618556701,15.318943299,0.0644329896907,0.0,0.0161082474227,0.0,0.0,0.0,0.499355670103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467139175258,0.757087628866,0.0,0.0,0.0,0.90206185567,15.8021907216,27.4484536082,0.0,0.499355670103,79.7841494845
21,36005004200,004200,42052.29,23250.0,34.8,2.86,7848,0.433231396534,0.0,9.36544342508,1.05759429154,0.0,0.0,0.0,1.21049949032,0.0,0.891946992864,0.178389398573,0.152905198777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203873598369,0.0,1.89857288481,0.0,0.0,0.0,0.344036697248,27.2298674822,52.8414882773,0.891946992864,2.43374108053,46.9291539246
22,36005004300,004300,69187.23,21551.0,30.3,2.93,6021,15.4459392128,0.149476831091,15.6950672646,0.465039030061,0.381996346122,0.0,0.0,0.564690250789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448430493274,0.0996512207275,0.0,0.348779272546,0.0,0.215910978243,0.0,0.0,0.0,10.5630293971,31.4731772131,0.813818302608,0.564690250789,71.1675801362
23,36005004400,004400,47074.2,20725.0,32.1,2.83,4827,3.74974103998,0.60078723845,11.4149575306,0.0,0.207168013259,0.0,0.0,1.07727366895,0.0,0.642220841102,0.0,0.0,0.0,0.0,0.0,0.0,1.22229127823,0.0,0.0,0.0,0.0,0.0,0.0,0.124300807955,0.0,0.0,0.559353635799,0.207168013259,0.0,0.0,0.0,0.0,12.7822664181,38.844002486,0.497203231821,2.94178578827,62.2747047856
24,36005004600,004600,37814.52,40625.0,33.6,2.83,1976,3.74493927126,0.0,15.6376518219,1.67004048583,0.404858299595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303643724696,0.0,1.77125506073,1.56882591093,0.0,0.0,0.0,0.0,45.1417004049,39.7773279352,0.404858299595,0.0,60.2226720648
