,id,name,alias,cat,categories,geometry,longitude,latitude,address,city,state,zipcode,price,rating,reviews,closed,tr_pickup,tr_delivery,tr_restaurant_reservation,region
92,X7CfkCouGq1ES6TApZLkpA,El Rinconcito Del Sabor Dominicano,el-rinconcito-del-sabor-dominicano-jerome-park,Dominican,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'dominican', 'title': 'Dominican'}]",POINT (-73.884231 40.873985),-73.884231,40.873985,"['254 E 204th St', 'Jerome Park, NY 10458']",Jerome Park,NY,10458.0,,2.5,8,0,0,0,0,hispanic
93,jmgeN5Bt4TGlfyWe1Fz4ew,Sabor Restaurant & Bakery,sabor-restaurant-and-bakery-new-york,Dominican,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'colombian', 'title': 'Colombian'}, {'alias': 'dominican', 'title': 'Dominican'}]",POINT (-73.84585420000001 40.7836162),-73.8458542,40.783616200000004,"['15-20 College Point Blvd', 'New York, NY 11356']",New York,NY,11356.0,1.0,3.5,11,0,1,1,0,hispanic
94,BuDi2n6JH2jIlGIqQG-XPQ,Quisqueya Restaurant,quisqueya-restaurant-jersey-city-2,Dominican,"[{'alias': 'dominican', 'title': 'Dominican'}]",POINT (-74.05469000000001 40.71949),-74.05469000000001,40.71949,"['214 Bright St', 'Jersey City, NJ 07302']",Jersey City,NJ,7302.0,,3.0,2,0,1,1,1,hispanic
95,0L5EB4bQE7Xa3t2u_CC9IQ,Casa Latina Restaurante,casa-latina-restaurante-jersey-city,Dominican,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'dominican', 'title': 'Dominican'}]",POINT (-74.09444999999999 40.69231),-74.09445,40.69231,"['112 Ocean Ave', 'Jersey City, NJ 07305']",Jersey City,NJ,7305.0,1.0,4.5,14,0,0,0,0,hispanic
96,MROpLAqjjrm4Nr7V1lNuIQ,Caribe Restaurant,caribe-restaurant-east-bronx,Dominican,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'dominican', 'title': 'Dominican'}]",POINT (-73.8496249169111 40.8245693692756),-73.8496249169111,40.8245693692756,"['849 Castle Hill Ave', 'East Bronx, NY 10473']",East Bronx,NY,10473.0,2.0,3.0,15,0,1,1,0,hispanic
97,NBf8h4rBlbN3lkPaqevBEg,El Buen Gusto,el-buen-gusto-brooklyn,Dominican,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'dominican', 'title': 'Dominican'}]",POINT (-74.01365 40.64516),-74.01365,40.64516,"['5201 4th Ave', 'Brooklyn, NY 11220']",Brooklyn,NY,11220.0,2.0,3.0,16,0,0,0,0,hispanic
98,qI7Q57NeLFuwSCNZrFqFig,D'Polanco Restaurant,d-polanco-restaurant-corona,Dominican,"[{'alias': 'dominican', 'title': 'Dominican'}]",POINT (-73.860722 40.757351),-73.860722,40.757351,"['3313 108th St', 'Corona, NY 11368']",Corona,NY,11368.0,2.0,3.5,13,0,1,1,0,hispanic
99,yrrAP53OfpOTcWmkzJhBBw,La Cabana,la-cabana-ridgewood,Dominican,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'dominican', 'title': 'Dominican'}]",POINT (-73.89858562230449 40.7093547772897),-73.8985856223045,40.709354777289704,"['6513 Fresh Pond Rd', 'Ridgewood, NY 11385']",Ridgewood,NY,11385.0,1.0,3.5,14,0,0,0,0,hispanic
100,gd01d3cpxVKsGkSaJLfapw,El Tipico Restaurant,el-tipico-restaurant-jersey-city,Dominican,"[{'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'latin', 'title': 'Latin American'}]",POINT (-74.06407892704009 40.7126665860415),-74.06407892704009,40.7126665860415,"['390 Communipaw Ave', 'Jersey City, NJ 07304']",Jersey City,NJ,7304.0,1.0,4.5,2,0,0,0,0,hispanic
101,Bk3u2xTA9vsDplG8rjwFJA,GNR's La Concha,gnrs-la-concha-jersey-city,Dominican,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'dominican', 'title': 'Dominican'}]",POINT (-74.04741825500609 40.7486182223111),-74.0474182550061,40.7486182223111,"['384 Central Ave', 'Jersey City, NJ 07307']",Jersey City,NJ,7307.0,1.0,4.5,56,0,0,0,0,hispanic
