,id,name,alias,cat,categories,geometry,longitude,latitude,address,city,state,zipcode,price,rating,reviews,closed,tr_pickup,tr_delivery,tr_restaurant_reservation,region
222,xBKJ9ZpFiT2s6Sl9zzEc2Q,Grk,grk-flat-iron-3,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",POINT (-73.98668000000001 40.74005),-73.98668,40.74005,"['304 Park Ave S', 'Flat Iron, NY 10010']",Flat Iron,NY,10010.0,2.0,3.5,57,0,1,1,0,midmed
223,7Ui-wOox7975OuoQpLIUvg,Viand Café,viand-café-new-york-3,Greek,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'greek', 'title': 'Greek'}]",POINT (-73.98108316170681 40.7808004976212),-73.9810831617068,40.7808004976212,"['2130 Broadway', 'Ste 1', 'New York, NY 10023']",New York,NY,10023.0,2.0,3.5,195,0,1,1,0,midmed
224,MQ2nzpS4FHTw_PlCcRfUpw,Nectar,nectar-new-york,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'diners', 'title': 'Diners'}]",POINT (-73.961056 40.778173),-73.961056,40.778173,"['1090 Madison Ave', 'New York, NY 10028']",New York,NY,10028.0,2.0,3.0,113,0,1,1,0,midmed
225,YsSjmyGWbxA05JuxAF69hA,Neptune Diner,neptune-diner-astoria,Greek,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'greek', 'title': 'Greek'}]",POINT (-73.91680100000001 40.77075300000001),-73.916801,40.770753000000006,"['3105 Astoria Blvd', 'Astoria, NY 11102']",Astoria,NY,11102.0,2.0,3.0,424,0,0,1,0,midmed
226,TPSY6gS0-cncBwlPOUYs1Q,Seven's Turkish Grill,sevens-turkish-grill-new-york,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'turkish', 'title': 'Turkish'}]",POINT (-73.9809875488281 40.7780303955078),-73.9809875488281,40.7780303955078,"['158 W 72nd St', 'New York, NY 10023']",New York,NY,10023.0,2.0,3.5,176,0,1,1,1,midmed
227,zDLuykfpHULxTQDgQS1evw,Romano's Famous Pizza & Gyro,romanos-famous-pizza-and-gyro-astoria,Greek,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'greek', 'title': 'Greek'}]",POINT (-73.9238022738402 40.7613200718885),-73.9238022738402,40.7613200718885,"['3221 Broadway', 'Astoria, NY 11106']",Astoria,NY,11106.0,2.0,3.0,103,0,1,1,0,midmed
228,9_mINg1vbsvC1fhvpwB3Aw,Lexington Grill,lexington-grill-new-york,Greek,"[{'alias': 'greek', 'title': 'Greek'}]",POINT (-73.95439 40.78137),-73.95439,40.78137,"['1332 Lexington Ave', 'New York, NY 10128']",New York,NY,10128.0,2.0,3.0,5,0,0,0,0,midmed
229,aGzGqDMdR8NbWSzE0Oqm_w,Stix Bar and Grill,stix-bar-and-grill-new-york,Greek,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'greek', 'title': 'Greek'}]",POINT (-73.99168299999999 40.746776),-73.991683,40.746776,"['127 W 28th St', 'New York, NY 10011']",New York,NY,10011.0,2.0,3.0,17,0,0,0,0,midmed
230,E_6v0yJrwPC4cx2r4Y5ing,Cafe 31 Sports Bar & Grill,cafe-31-sports-bar-and-grill-new-york,Greek,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'greek', 'title': 'Greek'}]",POINT (-73.99292309999998 40.7493139),-73.99292309999998,40.7493139,"['220 W 31st St', 'New York, NY 10001']",New York,NY,10001.0,2.0,4.0,122,0,0,0,0,midmed
231,YLm2NzBuIZZqncRakdBZHg,42nd Street Pizza,42nd-street-pizza-new-york,Greek,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",POINT (-74.00010279999999 40.7619413),-74.0001028,40.7619413,"['647 W 42nd St', 'New York, NY 10036']",New York,NY,10036.0,2.0,2.5,68,0,1,1,1,midmed
232,6gDUVNZo0E9lxO2DkAhHOQ,The Greek,the-greek-new-york,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",POINT (-74.0096166 40.7237145),-74.0096166,40.7237145,"['458 Greenwich St', 'New York, NY 10013']",New York,NY,10013.0,3.0,4.5,410,0,1,1,0,midmed
233,7xV4gzrgaOgQYtPC3FBZig,Pylos,pylos-new-york,Greek,"[{'alias': 'greek', 'title': 'Greek'}]",POINT (-73.98415 40.72608),-73.98415,40.72608,"['128 E 7th St', 'New York, NY 10009']",New York,NY,10009.0,3.0,4.5,1010,0,0,0,1,midmed
234,Rn3Lf7BLoMHul0dEiNtT5Q,Ela Taverna,ela-taverna-brooklyn,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",POINT (-73.95872 40.71919000000001),-73.95872,40.71919000000001,"['98 Berry St', 'Brooklyn, NY 11249']",Brooklyn,NY,11249.0,3.0,4.5,57,0,1,1,1,midmed
235,Bn1mZhb501Tvf7_-Pfi9_g,Korali Estiatorio,korali-estiatorio-new-york,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'seafood', 'title': 'Seafood'}]",POINT (-73.950973 40.783485),-73.950973,40.783485,"['1662 3rd Ave', 'New York, NY 10128']",New York,NY,10128.0,3.0,4.0,142,0,1,1,1,midmed
236,VUpzAbKlKblpu2Z1lmcAEw,Greek Islands,greek-islands-little-neck,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'seafood', 'title': 'Seafood'}]",POINT (-73.73528399999999 40.771128),-73.735284,40.771128,"['25317 Northern Blvd', 'Little Neck, NY 11362']",Little Neck,NY,11362.0,3.0,4.0,94,0,0,0,1,midmed
237,F89nDDlYZ7wbRe8EpLCqBw,Avra Estiatorio,avra-estiatorio-new-york,Greek,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",POINT (-73.97244999999999 40.75513),-73.97245,40.75513,"['141 E 48th St', 'New York, NY 10017']",New York,NY,10017.0,3.0,4.0,735,0,0,0,0,midmed
238,E9NMNWvV70HV5gB369N0EA,Nerai,nerai-new-york,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",POINT (-73.97301 40.76029000000001),-73.97301,40.76029000000001,"['55 E 54th St', 'New York, NY 10022']",New York,NY,10022.0,3.0,4.5,370,0,0,0,0,midmed
239,HbRpu_sO3ouX0a9CiRTXEA,Christos Steak House,christos-steak-house-astoria,Greek,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'greek', 'title': 'Greek'}]",POINT (-73.90724109999999 40.7704001),-73.9072411,40.7704001,"['4108 23rd Ave', 'Astoria, NY 11105']",Astoria,NY,11105.0,3.0,4.0,308,0,0,0,0,midmed
240,8BNkZCUfF8h1iCpjk87y5g,Yefsi Estiatorio,yefsi-estiatorio-new-york,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",POINT (-73.9509195 40.7710007),-73.9509195,40.7710007,"['1481 York Ave', 'New York, NY 10075']",New York,NY,10075.0,3.0,4.0,253,0,0,0,0,midmed
241,H87m0azdhuw5uo6Y166uUg,Loi Estiatorio,loi-estiatorio-new-york,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",POINT (-73.978002 40.765385),-73.978002,40.765385,"['132 W 58th St', 'New York, NY 10019']",New York,NY,10019.0,3.0,4.5,247,0,1,1,1,midmed
242,aP3Z0DXzwzM8lZWg3YX9KQ,Molyvos,molyvos-new-york,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",POINT (-73.98063940000002 40.7644338),-73.98063940000002,40.7644338,"['871 7th Ave', 'New York, NY 10019']",New York,NY,10019.0,3.0,4.0,418,0,1,1,0,midmed
243,YYMbXek5-Upj0g3RAjuI7A,Ousia,ousia-new-york,Greek,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'greek', 'title': 'Greek'}]",POINT (-73.992433445755 40.7707946574904),-73.992433445755,40.7707946574904,"['629 W 57th St', 'New York, NY 10019']",New York,NY,10019.0,3.0,4.5,119,0,1,1,0,midmed
244,T5_Opljb8Sal39-mLSskoA,Limani,limani-roslyn,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'seafood', 'title': 'Seafood'}]",POINT (-73.65935770234991 40.8008553698699),-73.65935770234991,40.8008553698699,"['1043 Northern Blvd', 'Roslyn, NY 11576']",Roslyn,NY,11576.0,3.0,4.0,265,0,0,0,0,midmed
245,2HZ4UGqSzbb91nWui7VYLg,Periyali,periyali-new-york,Greek,"[{'alias': 'greek', 'title': 'Greek'}]",POINT (-73.9928894042969 40.7407302856445),-73.9928894042969,40.740730285644496,"['35 W 20th St', 'New York, NY 10011']",New York,NY,10011.0,3.0,4.0,227,0,0,0,0,midmed
246,kgJwblaytYITxd9KhtqzKA,Merakia,merakia-new-york-2,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",POINT (-73.99104 40.74073),-73.99104,40.74073,"['5 W 21st St', 'New York, NY 10010']",New York,NY,10010.0,3.0,4.0,60,0,1,1,0,midmed
247,Tp3MF3DNXuW41A10PQ2nFw,Amali,amali-new-york-3,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",POINT (-73.96851099999998 40.763437),-73.96851099999998,40.763437,"['115 E 60th St', 'New York, NY 10022']",New York,NY,10022.0,3.0,4.0,315,0,1,1,0,midmed
